"Country/Region/World","ISO","Sex","Year","Age","Prevalence of hypertension","Prevalence of hypertension lower 95% uncertainty interval","Prevalence of hypertension upper 95% uncertainty interval","Proportion of diagnosed hypertension among all hypertension","Proportion of diagnosed hypertension among all hypertension lower 95% uncertainty interval","Proportion of diagnosed hypertension among all hypertension upper 95% uncertainty interval","Proportion of treated hypertension among all hypertension","Proportion of treated hypertension among all hypertension lower 95% uncertainty interval","Proportion of treated hypertension among all hypertension upper 95% uncertainty interval","Proportion of controlled hypertension among all hypertension","Proportion of controlled hypertension among all hypertension lower 95% uncertainty interval","Proportion of controlled hypertension among all hypertension upper 95% uncertainty interval","Proportion of untreated stage 2 hypertension among all hypertension","Proportion of untreated stage 2 hypertension among all hypertension lower 95% uncertainty interval","Proportion of untreated stage 2 hypertension among all hypertension upper 95% uncertainty interval"
"South Asia","NA","Men",2001,"Age standardised (30-79 years)",0.310046691454054,0.275356557436612,0.345120398121784,0.201847109123454,0.162488561091866,0.244309433960705,0.146524679401557,0.112915442972104,0.184420874222779,0.0408670084296231,0.0258373337484538,0.0599187659446709,0.262912407732796,0.222274240016625,0.303448465478092
"South Asia","NA","Men",2002,"Age standardised (30-79 years)",0.312199393270175,0.279250627607723,0.345080152315485,0.208138950040014,0.170550429699403,0.248873821898255,0.153293807138235,0.120299268504433,0.189060275647051,0.0441816275523031,0.0291958062545189,0.062446894724403,0.258511438531458,0.221058876562328,0.296376655865215
"South Asia","NA","Men",2003,"Age standardised (30-79 years)",0.314205042074898,0.283340592565809,0.345568267299287,0.214496520531342,0.17815695249979,0.253314488213517,0.160187585241672,0.128616749302068,0.19471475232025,0.0476520086493898,0.032999265519862,0.0656273738204178,0.254229008979404,0.219475483375016,0.28892125081956
"South Asia","NA","Men",2004,"Age standardised (30-79 years)",0.315957661358421,0.286605838986593,0.34577947377612,0.220947771640687,0.185724970523493,0.25824393661575,0.167085790783256,0.136657494534395,0.200564053616198,0.0512809696863575,0.0370959024297128,0.0688030549746149,0.25011207959551,0.218281063076455,0.282901303879064
"South Asia","NA","Men",2005,"Age standardised (30-79 years)",0.317380825216806,0.289534484543906,0.34682355670508,0.227434123751658,0.193476411306568,0.263206852591228,0.173879560198243,0.144954254914076,0.206282163813795,0.0549840960238533,0.040869732421851,0.0720041760190647,0.246225631585761,0.21660748808188,0.277362682029229
"South Asia","NA","Men",2006,"Age standardised (30-79 years)",0.318520150005589,0.291584780788727,0.346622274718673,0.23395324680606,0.200590265552996,0.268727903241215,0.18045668425059,0.152726251144922,0.21137073414261,0.0587244161656385,0.0447720294746465,0.0754988740836817,0.242589789535973,0.215230458986199,0.271413784984586
"South Asia","NA","Men",2007,"Age standardised (30-79 years)",0.319359576107601,0.292971058442442,0.346699683632355,0.240580771752427,0.207850825024448,0.274084934195699,0.186882946989229,0.159958859347593,0.217271065377137,0.0625018927631602,0.0483120048453599,0.0792529168707004,0.239110707481148,0.213407692612151,0.266304177501649
"South Asia","NA","Men",2008,"Age standardised (30-79 years)",0.319990019776421,0.293837353272473,0.346852584721125,0.247349967809947,0.215858831387528,0.279607812193958,0.193158593532943,0.166642246091828,0.222996416724715,0.0662886599459809,0.0522603604647894,0.0826883835432558,0.235816118272138,0.211545646689878,0.261457789807979
"South Asia","NA","Men",2009,"Age standardised (30-79 years)",0.320461065728132,0.294610580250645,0.346836259776726,0.254234286036026,0.222580083981791,0.286149778310654,0.1993140269725,0.172468539901651,0.229012026465392,0.0700324894855071,0.0557183613460303,0.0862532272714878,0.232668138347897,0.208766160291132,0.258009957077232
"South Asia","NA","Men",2010,"Age standardised (30-79 years)",0.320634400922998,0.294417087872508,0.347037417070898,0.261245344761148,0.229582298068277,0.293383381608912,0.205402834424124,0.17846298282956,0.234859147907379,0.0737646384761129,0.0589962130098641,0.0908397512169951,0.229670065794096,0.205557141540019,0.254987372387651
"South Asia","NA","Men",2011,"Age standardised (30-79 years)",0.320568830697041,0.293943301077902,0.347615785860699,0.268478305049269,0.236856014029371,0.300607966470915,0.211442063595665,0.183115244571702,0.241987438367325,0.0775181431782728,0.0618027942948935,0.0956136980555207,0.22687493938682,0.202667331742762,0.25225883043347
"South Asia","NA","Men",2012,"Age standardised (30-79 years)",0.320408366855499,0.292696640044072,0.348263016573936,0.27585898064216,0.243163129803463,0.309587863475556,0.217324115036418,0.186989843089754,0.25023046069195,0.0812713445084666,0.0642834594356563,0.100867585927272,0.224328933907619,0.199532055767096,0.250318837991588
"South Asia","NA","Men",2013,"Age standardised (30-79 years)",0.320242246274008,0.291276511100757,0.349821162372218,0.283439077608898,0.248929076682836,0.319490786612466,0.223082900546415,0.190367659223794,0.258338490342941,0.0850739594434307,0.0664723809128847,0.106338504644333,0.222096410279725,0.19607379299083,0.249348654845751
"South Asia","NA","Men",2014,"Age standardised (30-79 years)",0.320074098253885,0.289175384653992,0.352035264916051,0.291210194400509,0.253526180941533,0.330743042104364,0.228792026261105,0.193112166025003,0.267019544277527,0.0889242961399229,0.0677874332235041,0.113016052821997,0.220165706687396,0.192464489962119,0.249864535595827
"South Asia","NA","Men",2015,"Age standardised (30-79 years)",0.319950203183504,0.286581471138461,0.355226330178802,0.299132740069367,0.257459833241702,0.34293570159416,0.234497132068442,0.194491296388314,0.277280199798611,0.0929488676731905,0.069160435448208,0.12076847004407,0.218459548772868,0.187265809710963,0.252023903408998
"South Asia","NA","Men",2016,"Age standardised (30-79 years)",0.319961783307747,0.282202240175956,0.359438384187278,0.307110911015658,0.260072633204191,0.356508276961502,0.240255285733712,0.195712321743812,0.288510865772697,0.0971746969043591,0.0697988478016648,0.131041604146396,0.216935783493787,0.182659917110357,0.254799630420583
"South Asia","NA","Men",2017,"Age standardised (30-79 years)",0.320201820669267,0.277469821959366,0.364717413534741,0.31495102373586,0.262008433656477,0.371912528721973,0.24581354370289,0.194592392749985,0.301185187846923,0.101395922429429,0.0691483616721452,0.141629437394205,0.215694121990474,0.176849104942517,0.258817651026989
"South Asia","NA","Men",2018,"Age standardised (30-79 years)",0.320475781366436,0.271633561471931,0.372148416266531,0.322818773019248,0.261869345087148,0.38672534642752,0.25137784607719,0.191727011749534,0.314692050699437,0.105876157474344,0.0683659009313745,0.153981127789272,0.214670689544242,0.170846824105565,0.2644629947767
"South Asia","NA","Men",2019,"Age standardised (30-79 years)",0.320808249409201,0.264968732995876,0.379946759368345,0.330734805606766,0.261201939102088,0.404700687638237,0.257042201112812,0.189319588550868,0.329634845241097,0.110717182959233,0.0665888801324794,0.168630886242182,0.213809408541812,0.163984099397895,0.270334230957942
"Sub-Saharan Africa","NA","Men",1990,"Age standardised (30-79 years)",0.341030184143606,0.270897053211335,0.41578553687554,0.15077207975543,0.0997372430706559,0.215945965437413,0.0562762895337263,0.0297625415833336,0.0980192507385927,0.0139172760694869,0.00444824528835925,0.0339258096789854,0.391061140916599,0.307179999223431,0.472266940790262
"Sub-Saharan Africa","NA","Men",1991,"Age standardised (30-79 years)",0.341710686650484,0.277100861646697,0.410820187612827,0.153328496069524,0.105461371631198,0.212908302913954,0.0582392287700944,0.0324961540822901,0.0977970469645299,0.0139839297017878,0.00490329937592167,0.0325254322472847,0.387818934143032,0.309475520319334,0.46312374803126
"Sub-Saharan Africa","NA","Men",1992,"Age standardised (30-79 years)",0.342555371166348,0.283148758758841,0.406911719936976,0.156120032407185,0.110204480162314,0.21176958247628,0.0604182683775469,0.0352902392499816,0.098202346551436,0.0141880772939113,0.0054458998393563,0.0312604085807277,0.384599056396924,0.311556439919669,0.455084898080595
"Sub-Saharan Africa","NA","Men",1993,"Age standardised (30-79 years)",0.343494439766884,0.288226317753651,0.402770060147555,0.159129956829807,0.115816525090594,0.211303455840071,0.0628149006103189,0.0383514155277843,0.0987030548455529,0.0145249510211805,0.00604238827685213,0.0301177115423153,0.381433973572839,0.313549091368424,0.446360617957102
"Sub-Saharan Africa","NA","Men",1994,"Age standardised (30-79 years)",0.344441437312499,0.293258298346997,0.39936960470714,0.162336928919326,0.12139055671695,0.211092184647257,0.0654526532752459,0.0416209057226404,0.0996351954217661,0.0150101110929839,0.00678146667423758,0.0297142707071397,0.378232310830632,0.315556608288953,0.43864178032396
"Sub-Saharan Africa","NA","Men",1995,"Age standardised (30-79 years)",0.34542997273278,0.297596287110043,0.396466496664198,0.165735279884157,0.126709888337846,0.212083771036311,0.0683610673263105,0.0449032797077209,0.100281173970749,0.0156499710662049,0.0075757839404318,0.0294908297294078,0.374950188414033,0.316559923950058,0.430892600549238
"Sub-Saharan Africa","NA","Men",1996,"Age standardised (30-79 years)",0.34646539855008,0.300879947462698,0.394206422522572,0.169318990658525,0.131827724498292,0.213133135508032,0.071500620587882,0.0485694984373428,0.10244433916167,0.0164363287961759,0.00843227642270484,0.0294820221281252,0.371614464112693,0.31664390673834,0.424104669051306
"Sub-Saharan Africa","NA","Men",1997,"Age standardised (30-79 years)",0.34759578778124,0.304535796262131,0.392790090422583,0.173073926591859,0.137229513557693,0.21410139664739,0.0749031461480007,0.0525256597933731,0.104670962377209,0.0173772911734924,0.0094768033784948,0.0297349921741705,0.368149862027231,0.317067971417666,0.417485296405945
"Sub-Saharan Africa","NA","Men",1998,"Age standardised (30-79 years)",0.348898883432773,0.308292088288753,0.391459651765029,0.176970034683632,0.142681734843664,0.21561905761521,0.0785829462944437,0.0566842591989942,0.107088643486805,0.018464473529051,0.0106591395408478,0.0303192252421249,0.364614411932991,0.317117403850265,0.411662703308208
"Sub-Saharan Africa","NA","Men",1999,"Age standardised (30-79 years)",0.35041116771813,0.312280598001792,0.390057145099449,0.181012447358646,0.148277222006422,0.21697326084475,0.0825403030438675,0.0611548539480505,0.109408168686787,0.0197129272069483,0.0118897731816884,0.0311253828214371,0.361013297167963,0.316780462165911,0.404740622246257
"Sub-Saharan Africa","NA","Men",2000,"Age standardised (30-79 years)",0.352096736989568,0.315745996893107,0.389579150691269,0.185256243508842,0.153501646650666,0.219610734389763,0.0868001336823594,0.0658455002381242,0.112471206917689,0.0211300598375859,0.0133369651988375,0.0320587438958864,0.35737594683756,0.315982673121853,0.398847046484854
"Sub-Saharan Africa","NA","Men",2001,"Age standardised (30-79 years)",0.353866021128024,0.319686091642463,0.389110754556946,0.189683026881714,0.159505483611769,0.222719772081251,0.0913600340303973,0.0708890148327296,0.116123608212031,0.0227062047514705,0.0148799859883944,0.0331378276793358,0.353714678688018,0.314756791854913,0.392286005201772
"Sub-Saharan Africa","NA","Men",2002,"Age standardised (30-79 years)",0.355768998521125,0.323788959749753,0.388937466756969,0.194329320020807,0.165573083132863,0.225640147733544,0.0962033057516314,0.0762624873881825,0.120427335105764,0.0244552493578537,0.0166523724042803,0.034638945360985,0.349987685026058,0.314705384836338,0.386285551802384
"Sub-Saharan Africa","NA","Men",2003,"Age standardised (30-79 years)",0.357707606067454,0.327154473979213,0.388268292649313,0.19915305868621,0.171197316284985,0.229009000944679,0.101321081991341,0.081812251921968,0.124606185621961,0.0263802774200271,0.0185878063667963,0.0365045303357551,0.346139194673405,0.313559848366464,0.380514471471781
"Sub-Saharan Africa","NA","Men",2004,"Age standardised (30-79 years)",0.359590265404755,0.331063233783429,0.388468099150979,0.204208461905292,0.177178366663063,0.232621251733116,0.106665573955142,0.087733361861826,0.128916575414584,0.0284729901088338,0.0207725643606503,0.0383654142520195,0.342196350223431,0.311426658472114,0.374712427285171
"Sub-Saharan Africa","NA","Men",2005,"Age standardised (30-79 years)",0.361243760142033,0.334315342718021,0.388739521894019,0.2095292515147,0.183165033268162,0.237055186895491,0.112190299792358,0.0936452017100357,0.133651844842241,0.0307204690092194,0.0230134696101185,0.0405349977272151,0.33818504703182,0.309699432792498,0.369252950596077
"Sub-Saharan Africa","NA","Men",2006,"Age standardised (30-79 years)",0.362465000169799,0.336948640595438,0.388340933006311,0.215230622070593,0.189213022828998,0.24170427124556,0.11788095275803,0.0996783196083727,0.138800794807722,0.0331289175523135,0.0253475611127035,0.0427783359498392,0.334092121878195,0.307357366900689,0.363465492700501
"Sub-Saharan Africa","NA","Men",2007,"Age standardised (30-79 years)",0.363127779888188,0.33842933223585,0.387777709432458,0.221383021209528,0.195765286387879,0.247189615836405,0.123780237720003,0.105660369174733,0.144001455473649,0.0357146415060591,0.0278608959519086,0.0455050786028707,0.329861114637084,0.304523313402727,0.357986021415259
"Sub-Saharan Africa","NA","Men",2008,"Age standardised (30-79 years)",0.36310024647012,0.339598501152981,0.386988908766513,0.228119859077266,0.202801335013762,0.253483843252894,0.129944872800764,0.111770348484074,0.150047870241762,0.0385199238833566,0.0304132264853645,0.0482768437096152,0.325456664314282,0.301534808651328,0.351989130346856
"Sub-Saharan Africa","NA","Men",2009,"Age standardised (30-79 years)",0.362313023067193,0.339607539866358,0.385438212862975,0.23556520625502,0.210386308311456,0.260783562447697,0.136441531198432,0.117951385343411,0.156280368404745,0.0416031989875393,0.0331349214480757,0.0517001369868408,0.320837106888248,0.298075475750686,0.345854958895647
"Sub-Saharan Africa","NA","Men",2010,"Age standardised (30-79 years)",0.360721856405917,0.338982278183952,0.383250363632395,0.243664806758915,0.217988517379679,0.269206592129851,0.143315799081962,0.124306480278855,0.163419762228037,0.0450138628137555,0.0362292518438612,0.0556021699877954,0.316023181461417,0.29362757813866,0.33988211382628
"Sub-Saharan Africa","NA","Men",2011,"Age standardised (30-79 years)",0.358547530510432,0.337201132253606,0.380601017321276,0.25242111960291,0.226498800990429,0.278145602594895,0.150593292886495,0.131411065475325,0.170751179721187,0.0487909370232996,0.0393219244691508,0.0598802717490511,0.311120422152651,0.289167345766261,0.334531833851881
"Sub-Saharan Africa","NA","Men",2012,"Age standardised (30-79 years)",0.35587450589765,0.33461907264806,0.377411623431709,0.261759507831028,0.23604251284542,0.288001255476347,0.158204700678422,0.138445106022127,0.178741439410859,0.0529333510550419,0.0428302380568412,0.0647308125222004,0.306128748377779,0.28438033758312,0.32874684488261
"Sub-Saharan Africa","NA","Men",2013,"Age standardised (30-79 years)",0.352883572118222,0.331640010497545,0.374945083665361,0.27161542836116,0.245382909521311,0.298711576850141,0.166188806366878,0.145611581492502,0.187844379782454,0.0574112699485654,0.0466132826741867,0.0702157565192502,0.301088333828466,0.279068373027603,0.323551456911857
"Sub-Saharan Africa","NA","Men",2014,"Age standardised (30-79 years)",0.34973247674126,0.327495756944997,0.37229735137633,0.281942361987863,0.254652618847949,0.310398340392669,0.174463569618368,0.152634419973103,0.197704349864791,0.0621832373107132,0.0504948209105965,0.0758983441082852,0.296058915424699,0.273094640168468,0.318962381344845
